GO Accession	GO Name	GO Aspect	P-value (1)	P-value (2)	Protein List (1)	Protein List (2)
GO:0009116	nucleoside metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0060026	convergent extension	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0006574	valine catabolic process	biological_process	1E0		lcl|c230414_g1_i1|m.15275	
GO:0009117	nucleotide metabolic process	biological_process	1E0		lcl|c215465_g1_i1|m.4044,lcl|c223454_g1_i3|m.9139,lcl|c223247_g3_i6|m.8971,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c240688_g3_i1|m.27609,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0006575	cellular modified amino acid metabolic process	biological_process	1E0		lcl|c221189_g3_i1|m.7459	
GO:0035966	response to topologically incorrect protein	biological_process	1E0		lcl|c243554_g1_i5|m.31071	
GO:0007033	vacuole organization	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0009119	ribonucleoside metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0044248	cellular catabolic process	biological_process	1E0		lcl|c224042_g7_i2|m.9570,lcl|c219636_g2_i1|m.6494,lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626,lcl|c231864_g5_i1|m.16720,lcl|c230414_g1_i1|m.15275,lcl|c243149_g1_i2|m.30670	
GO:0009123	nucleoside monophosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0044249	cellular biosynthetic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c237215_g1_i1|m.23031,lcl|c318732_g1_i1|m.32501,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c227188_g1_i1|m.12222,lcl|c230184_g2_i3|m.15031,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c224242_g3_i7|m.9677,lcl|c239860_g1_i1|m.26440,lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c241579_g2_i3|m.28729,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c230880_g3_i5|m.15737,lcl|c206417_g1_i2|m.1538,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0000413	protein peptidyl-prolyl isomerization	biological_process	1E0		lcl|c228038_g3_i1|m.12994,lcl|c217573_g1_i1|m.5252,lcl|c217534_g1_i2|m.5231,lcl|c233767_g1_i3|m.18989,lcl|c232133_g1_i5|m.17039	
GO:0009124	nucleoside monophosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0019243	methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione	biological_process	1E0		lcl|c231864_g5_i1|m.16720	
GO:0009126	purine nucleoside monophosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0009127	purine nucleoside monophosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	biological_process	1E0		lcl|c212126_g1_i2|m.2626	
GO:0044255	cellular lipid metabolic process	biological_process	1E0		lcl|c239860_g1_i2|m.26443,lcl|c239860_g1_i1|m.26440	
GO:0097359	UDP-glucosylation	biological_process	1E0		lcl|c241500_g1_i1|m.28663	
GO:0044257	cellular protein catabolic process	biological_process	1E0		lcl|c224042_g7_i2|m.9570,lcl|c219636_g2_i1|m.6494,lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626,lcl|c243149_g1_i2|m.30670	
GO:0009132	nucleoside diphosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139	
GO:1903362	regulation of cellular protein catabolic process	biological_process	1E0		lcl|c204019_g3_i1|m.1367	
GO:0061077	chaperone-mediated protein folding	biological_process	1E0		lcl|c243554_g1_i5|m.31071	
GO:0009133	nucleoside diphosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139	
GO:1903364	positive regulation of cellular protein catabolic process	biological_process	1E0		lcl|c204019_g3_i1|m.1367	
GO:0044260	cellular macromolecule metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c224042_g7_i2|m.9570,lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626,lcl|c221356_g3_i2|m.7588,lcl|c318732_g1_i1|m.32501,lcl|c225618_g2_i6|m.10783,lcl|c232133_g1_i5|m.17039,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c230032_g6_i1|m.14874,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c224026_g2_i4|m.9562,lcl|c225931_g4_i1|m.11061,lcl|c233767_g1_i3|m.18989,lcl|c228038_g3_i1|m.12994,lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c242193_g2_i1|m.29501,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c243149_g1_i2|m.30670,lcl|c206417_g1_i2|m.1538,lcl|c219636_g2_i1|m.6494,lcl|c217573_g1_i1|m.5252,lcl|c243614_g4_i2|m.31123,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146,lcl|c217534_g1_i2|m.5231,lcl|c236174_g2_i1|m.21787,lcl|c230124_g3_i6|m.14973	
GO:0009135	purine nucleoside diphosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139	
GO:0009136	purine nucleoside diphosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139	
GO:0043170	macromolecule metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c224042_g7_i2|m.9570,lcl|c204019_g3_i1|m.1367,lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626,lcl|c221356_g3_i2|m.7588,lcl|c216377_g1_i3|m.4559,lcl|c318732_g1_i1|m.32501,lcl|c225618_g2_i6|m.10783,lcl|c232133_g1_i5|m.17039,lcl|c235481_g2_i1|m.20956,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c209946_g1_i6|m.2078,lcl|c240264_g4_i5|m.26985,lcl|c230032_g6_i1|m.14874,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c224026_g2_i4|m.9562,lcl|c239210_g2_i1|m.25440,lcl|c225931_g4_i1|m.11061,lcl|c233767_g1_i3|m.18989,lcl|c228038_g3_i1|m.12994,lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c216953_g1_i3|m.4865,lcl|c242193_g2_i1|m.29501,lcl|c243222_g3_i1|m.30722,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c242793_g1_i1|m.30227,lcl|c230823_g3_i1|m.15672,lcl|c243149_g1_i2|m.30670,lcl|c206417_g1_i2|m.1538,lcl|c219636_g2_i1|m.6494,lcl|c217573_g1_i1|m.5252,lcl|c216645_g1_i1|m.4691,lcl|c243614_g4_i2|m.31123,lcl|c233024_g1_i6|m.18051,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146,lcl|c217534_g1_i2|m.5231,lcl|c236174_g2_i1|m.21787,lcl|c232381_g2_i3|m.17311,lcl|c230124_g3_i6|m.14973	
GO:0044262	cellular carbohydrate metabolic process	biological_process	1E0		lcl|c238826_g2_i1|m.24957,lcl|c240688_g3_i1|m.27609	
GO:0018130	heterocycle biosynthetic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737,lcl|c230184_g2_i3|m.15031,lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0044265	cellular macromolecule catabolic process	biological_process	1E0		lcl|c224042_g7_i2|m.9570,lcl|c219636_g2_i1|m.6494,lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626,lcl|c243149_g1_i2|m.30670	
GO:0009141	nucleoside triphosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0044267	cellular protein metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c224042_g7_i2|m.9570,lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626,lcl|c221356_g3_i2|m.7588,lcl|c318732_g1_i1|m.32501,lcl|c225618_g2_i6|m.10783,lcl|c232133_g1_i5|m.17039,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c233767_g1_i3|m.18989,lcl|c228038_g3_i1|m.12994,lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c242193_g2_i1|m.29501,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c243149_g1_i2|m.30670,lcl|c206417_g1_i2|m.1538,lcl|c219636_g2_i1|m.6494,lcl|c217573_g1_i1|m.5252,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146,lcl|c217534_g1_i2|m.5231,lcl|c236174_g2_i1|m.21787,lcl|c230124_g3_i6|m.14973	
GO:0009142	nucleoside triphosphate biosynthetic process	biological_process	1E0		lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0009144	purine nucleoside triphosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0009145	purine nucleoside triphosphate biosynthetic process	biological_process	1E0		lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:1901293	nucleoside phosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0044271	cellular nitrogen compound biosynthetic process	biological_process	1E0		lcl|c221205_g1_i1|m.7472,lcl|c227267_g3_i2|m.12289,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c223454_g1_i3|m.9139,lcl|c237215_g1_i1|m.23031,lcl|c218820_g4_i2|m.5974,lcl|c227297_g1_i3|m.12321,lcl|c318732_g1_i1|m.32501,lcl|c229298_g2_i1|m.14136,lcl|c223077_g2_i1|m.8858,lcl|c230880_g3_i5|m.15737,lcl|c230184_g2_i3|m.15031,lcl|c206417_g1_i2|m.1538,lcl|c218481_g4_i6|m.5811,lcl|c214032_g1_i4|m.3331,lcl|c205554_g2_i2|m.1468,lcl|c241916_g1_i1|m.29146,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0044272	sulfur compound biosynthetic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222,lcl|c241579_g2_i3|m.28729,lcl|c221189_g3_i1|m.7459	
GO:0006605	protein targeting	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:0032879	regulation of localization	biological_process	1E0		lcl|c242839_g1_i1|m.30268	
GO:0008064	regulation of actin polymerization or depolymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c216621_g3_i1|m.4676,lcl|c240857_g5_i1|m.27819	
GO:0032880	regulation of protein localization	biological_process	1E0		lcl|c242839_g1_i1|m.30268	
GO:0009150	purine ribonucleotide metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0009152	purine ribonucleotide biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0044281	small molecule metabolic process	biological_process	1E0		lcl|c241579_g2_i3|m.28729,lcl|c238826_g2_i1|m.24957,lcl|c223454_g1_i3|m.9139,lcl|c237215_g1_i1|m.23031,lcl|c217887_g8_i2|m.5422,lcl|c226769_g3_i1|m.11767,lcl|c230414_g1_i1|m.15275,lcl|c240688_g3_i1|m.27609,lcl|c234789_g3_i1|m.20259,lcl|c220936_g1_i1|m.7247,lcl|c242894_g3_i1|m.30343,lcl|c227188_g1_i1|m.12222,lcl|c230880_g3_i5|m.15737,lcl|c215465_g1_i1|m.4044,lcl|c241916_g1_i1|m.29146,lcl|c223247_g3_i6|m.8971,lcl|c224242_g3_i7|m.9677,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231864_g5_i1|m.16720,lcl|c231281_g6_i3|m.16097,lcl|c227206_g2_i7|m.12247	
GO:0009156	ribonucleoside monophosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0044282	small molecule catabolic process	biological_process	1E0		lcl|c231864_g5_i1|m.16720,lcl|c230414_g1_i1|m.15275	
GO:0018149	peptide cross-linking	biological_process	1E0		lcl|c242193_g2_i1|m.29501,lcl|c221356_g3_i2|m.7588	
GO:0044283	small molecule biosynthetic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737,lcl|c237215_g1_i1|m.23031,lcl|c221189_g3_i1|m.7459	
GO:0009161	ribonucleoside monophosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0009163	nucleoside biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0071417	cellular response to organonitrogen compound	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0019284	L-methionine biosynthetic process from S-adenosylmethionine	biological_process	1E0		lcl|c221189_g3_i1|m.7459	
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0043200	response to amino acid	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0009165	nucleotide biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0009167	purine ribonucleoside monophosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0006626	protein targeting to mitochondrion	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0006627	protein processing involved in protein targeting to mitochondrion	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:0006629	lipid metabolic process	biological_process	1E0		lcl|c239860_g1_i2|m.26443,lcl|c239860_g1_i1|m.26440	
GO:0006637	acyl-CoA metabolic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222,lcl|c241579_g2_i3|m.28729	
GO:0009179	purine ribonucleoside diphosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139	
GO:0002009	morphogenesis of an epithelium	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0009180	purine ribonucleoside diphosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139	
GO:0015031	protein transport	biological_process	1E0		lcl|c240251_g4_i2|m.26962,lcl|c243675_g4_i3|m.31228,lcl|c218374_g4_i1|m.5754,lcl|c226971_g4_i11|m.11980,lcl|c225618_g2_i6|m.10783	
GO:0034982	mitochondrial protein processing	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:0009185	ribonucleoside diphosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139	
GO:0010243	response to organonitrogen compound	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0006644	phospholipid metabolic process	biological_process	1E0		lcl|c239860_g1_i2|m.26443,lcl|c239860_g1_i1|m.26440	
GO:0009188	ribonucleoside diphosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139	
GO:0072521	purine-containing compound metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0072522	purine-containing compound biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0048856	anatomical structure development	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0072524	pyridine-containing compound metabolic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737,lcl|c215465_g1_i1|m.4044,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0072525	pyridine-containing compound biosynthetic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737	
GO:0019318	hexose metabolic process	biological_process	1E0		lcl|c238826_g2_i1|m.24957,lcl|c223247_g3_i6|m.8971	
GO:0009199	ribonucleoside triphosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0018193	peptidyl-amino acid modification	biological_process	1E0		lcl|c228038_g3_i1|m.12994,lcl|c217573_g1_i1|m.5252,lcl|c217534_g1_i2|m.5231,lcl|c233767_g1_i3|m.18989,lcl|c236174_g2_i1|m.21787,lcl|c232133_g1_i5|m.17039	
GO:0009201	ribonucleoside triphosphate biosynthetic process	biological_process	1E0		lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0043241	protein complex disassembly	biological_process	1E0		lcl|c220300_g3_i1|m.6859	
GO:0090066	regulation of anatomical structure size	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c216621_g3_i1|m.4676,lcl|c240857_g5_i1|m.27819	
GO:0043242	negative regulation of protein complex disassembly	biological_process	1E0		lcl|c221753_g3_i7|m.7844	
GO:0043243	positive regulation of protein complex disassembly	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0043244	regulation of protein complex disassembly	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c223077_g2_i1|m.8858	
GO:0009205	purine ribonucleoside triphosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	biological_process	1E0		lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0007155	cell adhesion	biological_process	1E0		lcl|c231859_g5_i5|m.16713	
GO:0016197	endosomal transport	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c239887_g1_i1|m.26471	
GO:1901360	organic cyclic compound metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c223454_g1_i3|m.9139,lcl|c217887_g8_i2|m.5422,lcl|c240688_g3_i1|m.27609,lcl|c220936_g1_i1|m.7247,lcl|c230880_g3_i5|m.15737,lcl|c230184_g2_i3|m.15031,lcl|c230032_g6_i1|m.14874,lcl|c215465_g1_i1|m.4044,lcl|c243614_g4_i2|m.31123,lcl|c224026_g2_i4|m.9562,lcl|c241916_g1_i1|m.29146,lcl|c223247_g3_i6|m.8971,lcl|c224242_g3_i7|m.9677,lcl|c225931_g4_i1|m.11061,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c239610_g1_i3|m.26053	
GO:1901362	organic cyclic compound biosynthetic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737,lcl|c230184_g2_i3|m.15031,lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0043254	regulation of protein complex assembly	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c216621_g3_i1|m.4676,lcl|c240857_g5_i1|m.27819	
GO:0048878	chemical homeostasis	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0018208	peptidyl-proline modification	biological_process	1E0		lcl|c228038_g3_i1|m.12994,lcl|c217573_g1_i1|m.5252,lcl|c217534_g1_i2|m.5231,lcl|c233767_g1_i3|m.18989,lcl|c232133_g1_i5|m.17039	
GO:0018212	peptidyl-tyrosine modification	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0051028	mRNA transport	biological_process	1E0		lcl|c243614_g4_i2|m.31123	
GO:0009225	nucleotide-sugar metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c230184_g2_i3|m.15031,lcl|c239610_g1_i3|m.26053	
GO:0032956	regulation of actin cytoskeleton organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c216621_g3_i1|m.4676,lcl|c240857_g5_i1|m.27819	
GO:0009226	nucleotide-sugar biosynthetic process	biological_process	1E0		lcl|c230184_g2_i3|m.15031	
